Event 0
nTracks 10
7 : 0.573678
8 : 2.34007
9 : 0.313038
Event 5368
nTracks 10
0 : 1.54953
1 : 0.527056
2 : 1.66969
3 : 1.47186
4 : 2.77371
5 : 1.95633
6 : 0.958755
7 : 2.56891
8 : 2.11199
9 : 2.81115
Event 5369
nTracks 10
0 : 0.114859
1 : 0.584473
2 : 0.191304
3 : 2.31302
4 : 2.56316
5 : 0.480988
6 : 2.95433
7 : 1.38514
8 : 1.4606
9 : 1.02565
Event 5370
nTracks 10
0 : 2.98277
1 : 0.925661
2 : 1.63281
3 : 0.918513
4 : 2.02778
5 : 1.24308
6 : 2.06661
7 : 1.72196
8 : 2.46692
9 : 2.05085
Event 5371
nTracks 10
0 : 0.496115
1 : 1.55955
2 : 2.84611
3 : 1.10102
4 : 2.52599
5 : 1.52829
6 : 2.04937
7 : 0.75226
8 : 0.719237
9 : 0.193736
Event 5372
nTracks 10
0 : 0.697512
1 : 2.74141
2 : 2.29741
3 : 2.42126
4 : 0.912477
5 : 0.470458
6 : 2.62968
7 : 2.60007
8 : 2.63125
9 : 0.238406
Event 5373
nTracks 10
0 : 1.36647
1 : 0.204533
2 : 1.78972
3 : 0.498028
4 : 0.67402
5 : 1.45749
6 : 2.3309
7 : 2.39546
8 : 2.73798
9 : 0.577402
Event 5374
nTracks 10
0 : 0.939492
1 : 0.345998
2 : 2.30608
3 : 3.06176
4 : 2.34554
5 : 2.58415
6 : 2.78418
7 : 0.383835
8 : 0.223757
9 : 2.16323
Event 5375
nTracks 10
0 : 0.0196619
1 : 2.59856
2 : 0.041475
3 : 1.54334
4 : 2.96118
5 : 1.16926
6 : 2.2988
7 : 0.410508
8 : 1.83106
9 : 0.542555
Event 5376
nTracks 10
0 : 1.61088
1 : 0.161593
2 : 2.4116
3 : 0.111361
4 : 0.587575
5 : 1.44742
6 : 0.149786
7 : 1.68627
8 : 0.0518347
9 : 0.211383
Event 5377
nTracks 10
0 : 2.45887
1 : 1.10634
2 : 1.16592
3 : 1.51734
4 : 1.40257
5 : 3.05491
6 : 2.69738
7 : 0.922893
8 : 0.413212
9 : 0.246231
Event 5378
nTracks 10
0 : 2.67693
1 : 0.587325
2 : 2.00705
3 : 1.29093
4 : 2.20829
5 : 1.91969
6 : 2.27169
7 : 1.60043
8 : 0.805317
9 : 0.519974
Event 5379
nTracks 10
0 : 0.25161
1 : 0.743379
2 : 1.48087
3 : 0.143379
4 : 1.67588
5 : 0.304624
6 : 0.914216
7 : 0.278491
8 : 2.40705
9 : 1.30252
Event 5380
nTracks 10
0 : 1.79777
1 : 0.211497
2 : 0.50764
3 : 2.05551
4 : 1.3502
5 : 1.30702
6 : 0.584823
7 : 1.56281
8 : 1.04914
9 : 2.45592
Event 5381
nTracks 10
0 : 2.30432
1 : 1.68234
2 : 0.478504
3 : 1.41681
4 : 1.06037
5 : 1.99356
6 : 0.958076
7 : 1.14763
8 : 1.86394
9 : 2.74959
Event 5382
nTracks 10
0 : 1.56217
1 : 2.44689
2 : 2.94301
3 : 1.95827
4 : 2.32129
5 : 2.36242
6 : 2.19435
7 : 1.95899
8 : 0.867185
9 : 2.4589
Event 5383
nTracks 10
0 : 1.71384
1 : 0.899157
2 : 0.0575492
3 : 0.153614
4 : 0.424076
5 : 1.80221
6 : 2.52585
7 : 3.1009
8 : 1.11796
9 : 2.07904
Event 5384
nTracks 10
0 : 0.988251
1 : 0.308886
2 : 1.03664
3 : 0.221512
4 : 0.723172
5 : 1.72679
6 : 0.109429
7 : 1.22239
8 : 1.44113
9 : 0.00600409
Event 5385
nTracks 10
0 : 1.64141
1 : 0.978931
2 : 2.71197
3 : 0.958463
4 : 0.345396
5 : 2.65519
6 : 1.49257
7 : 0.3509
8 : 2.20931
9 : 0.00983749
Event 5386
nTracks 10
0 : 1.64926
1 : 1.25591
2 : 2.47332
3 : 0.431379
4 : 3.13345
5 : 0.303252
6 : 1.80869
7 : 1.74475
8 : 2.02615
9 : 1.08022
Event 5387
nTracks 10
0 : 2.8907
1 : 0.118924
2 : 1.71703
3 : 2.63649
4 : 0.0488664
5 : 2.93795
6 : 0.978798
7 : 0.413492
8 : 0.462921
9 : 0.773806
Event 5388
nTracks 10
0 : 1.52758
1 : 0.938091
2 : 1.48073
3 : 0.107189
4 : 2.72089
5 : 1.89528
6 : 0.502017
7 : 1.50163
8 : 2.10607
9 : 0.852756
Event 5389
nTracks 10
0 : 1.24981
1 : 2.05339
2 : 2.53819
3 : 2.92095
4 : 3.11493
5 : 1.03089
6 : 1.34582
7 : 1.70218
8 : 0.189794
9 : 0.26464
Event 5390
nTracks 10
0 : 0.300697
1 : 2.48182
2 : 0.188014
3 : 2.63659
4 : 3.07021
5 : 1.81441
6 : 2.59226
7 : 2.13598
8 : 0.115341
9 : 1.04517
Event 5391
nTracks 10
0 : 2.60515
1 : 1.97052
2 : 1.76921
3 : 2.05753
4 : 2.48275
5 : 2.40156
6 : 2.34679
7 : 0.400742
8 : 1.22299
9 : 0.394874
Event 5392
nTracks 10
0 : 1.16623
1 : 3.11757
2 : 0.721668
3 : 2.8741
4 : 2.57349
5 : 1.59078
6 : 0.0125797
7 : 1.43003
8 : 1.12141
9 : 3.13628
Event 5393
nTracks 10
0 : 2.95424
1 : 2.66233
2 : 1.66841
3 : 1.8724
4 : 2.81022
5 : 0.557278
6 : 2.47832
7 : 1.83449
8 : 1.81413
9 : 0.671774
Event 5394
nTracks 10
0 : 0.667877
1 : 0.572633
2 : 1.39204
3 : 2.9103
4 : 1.41015
5 : 2.7539
6 : 1.06331
7 : 0.683514
8 : 0.303191
9 : 2.98629
Event 5395
nTracks 10
0 : 0.641879
1 : 1.30867
2 : 0.197151
3 : 1.09824
4 : 2.94736
5 : 1.68687
6 : 0.181266
7 : 2.23193
8 : 0.646152
9 : 2.85245
Event 5396
nTracks 10
0 : 2.81598
1 : 0.885616
2 : 1.90511
3 : 1.80942
4 : 2.49127
5 : 2.05656
6 : 0.739041
7 : 1.35249
8 : 1.7486
9 : 1.73011
Event 5397
nTracks 10
0 : 1.47036
1 : 0.070485
2 : 2.91104
3 : 1.30928
4 : 1.86913
5 : 2.9426
6 : 2.81439
7 : 2.06859
8 : 0.497413
9 : 0.685615
Event 5398
nTracks 10
0 : 0.933491
1 : 3.00221
2 : 0.18989
3 : 2.96098
4 : 1.17287
5 : 2.21567
6 : 1.50533
7 : 2.44703
8 : 0.731504
9 : 0.131942
Event 5399
nTracks 10
0 : 1.08965
1 : 0.465477
2 : 0.471509
3 : 1.46884
4 : 0.268415
5 : 1.03725
6 : 1.21388
7 : 1.45662
8 : 1.2271
9 : 2.86154
Event 5400
nTracks 10
0 : 2.96896
1 : 1.64332
2 : 0.654061
3 : 0.450848
4 : 1.79185
5 : 1.4266
6 : 2.29844
7 : 2.6609
8 : 1.46716
9 : 1.00704
Event 5401
nTracks 10
0 : 2.15794
1 : 1.14223
2 : 2.74411
3 : 1.34084
4 : 0.387014
5 : 1.47249
6 : 2.30567
7 : 0.944475
8 : 1.5625
9 : 0.177097
Event 5402
nTracks 10
0 : 1.06456
1 : 2.84719
2 : 1.61552
3 : 1.62043
4 : 2.68751
5 : 1.71076
6 : 1.13251
7 : 0.250628
8 : 2.83248
9 : 2.50679
Event 5403
nTracks 10
0 : 0.962651
1 : 2.0401
2 : 1.4008
3 : 1.74948
4 : 2.17762
5 : 0.40884
6 : 3.10587
7 : 1.21883
8 : 2.0785
9 : 3.09829
Event 5404
nTracks 10
0 : 0.300264
1 : 1.8781
2 : 2.99534
3 : 2.21752
4 : 1.71033
5 : 0.120222
6 : 2.7901
7 : 0.708652
8 : 0.0256153
9 : 2.64294
Event 5405
nTracks 10
0 : 3.09465
1 : 0.526712
2 : 0.4607
3 : 2.44445
4 : 1.46746
5 : 1.94241
6 : 2.195
7 : 0.563878
8 : 1.35018
9 : 1.19647
Event 5406
nTracks 10
0 : 2.00953
1 : 0.505044
2 : 0.601705
3 : 0.67656
4 : 2.8687
5 : 0.144104
6 : 3.06503
7 : 0.0280795
8 : 2.07993
9 : 0.292816
Event 5407
nTracks 10
0 : 1.24097
1 : 2.26572
2 : 0.256656
3 : 0.489327
4 : 2.35925
5 : 0.210324
6 : 0.891921
7 : 0.991049
8 : 3.08924
9 : 2.91029
Event 5408
nTracks 10
0 : 1.75997
1 : 0.37243
2 : 2.63224
3 : 1.81168
4 : 1.95223
5 : 2.86274
6 : 0.483829
7 : 2.71047
8 : 1.59895
9 : 1.00742
Event 5409
nTracks 10
0 : 0.641763
1 : 2.03198
2 : 2.29135
3 : 1.35118
4 : 2.70172
5 : 1.44902
6 : 2.61257
7 : 2.07395
8 : 0.996162
9 : 2.29337
Event 5410
nTracks 10
0 : 1.38476
1 : 2.45949
2 : 1.30334
3 : 0.846377
4 : 2.94996
5 : 2.15417
6 : 2.46874
7 : 2.44537
8 : 0.413208
9 : 0.122787
Event 5411
nTracks 10
0 : 1.21348
1 : 1.13345
2 : 3.06652
3 : 2.55031
4 : 1.71811
5 : 0.613425
6 : 1.69917
7 : 2.71058
8 : 1.86802
9 : 2.63672
Event 5412
nTracks 10
0 : 0.513982
1 : 2.00889
2 : 2.46585
3 : 0.974579
4 : 1.76896
5 : 0.110256
6 : 1.38477
7 : 0.24649
8 : 3.10402
9 : 0.935496
Event 5413
nTracks 10
0 : 2.75272
1 : 2.97861
2 : 2.29732
3 : 2.96675
4 : 0.139399
5 : 3.11091
6 : 3.08822
7 : 1.74136
8 : 2.0017
9 : 2.73685
Event 5414
nTracks 10
0 : 1.2185
1 : 0.600628
2 : 2.10549
3 : 2.36306
4 : 2.65556
5 : 0.401276
6 : 0.374709
7 : 0.0781993
8 : 2.64191
9 : 0.212615
Event 5415
nTracks 10
0 : 0.85119
1 : 0.68884
2 : 2.68145
3 : 1.01721
4 : 0.764119
5 : 1.0661
6 : 1.65255
7 : 1.601
8 : 1.22447
9 : 1.63855
Event 5416
nTracks 10
0 : 3.0017
1 : 0.0214461
2 : 0.428197
3 : 0.00487365
4 : 1.53495
5 : 0.131688
6 : 0.16063
7 : 0.566752
8 : 1.40072
9 : 1.07521
Event 5417
nTracks 10
0 : 2.56641
1 : 2.58182
2 : 2.61649
3 : 1.82621
4 : 1.60572
5 : 3.09947
6 : 0.784389
7 : 2.7391
8 : 2.09266
9 : 0.146958
Event 5418
nTracks 10
0 : 1.03676
1 : 0.350605
2 : 2.62773
3 : 0.940048
4 : 2.85907
5 : 0.332352
6 : 1.72951
7 : 1.47553
8 : 2.64682
9 : 1.42647
Event 5419
nTracks 10
0 : 0.715415
1 : 0.45135
2 : 1.61415
3 : 2.96265
4 : 0.75431
5 : 2.65896
6 : 0.0306246
7 : 2.48602
8 : 0.434898
9 : 2.51689
Event 5420
nTracks 10
0 : 1.43907
1 : 0.090391
2 : 3.0385
3 : 2.82528
4 : 2.37925
5 : 2.86286
6 : 0.451119
7 : 0.505702
8 : 0.515192
9 : 2.41732
Event 5421
nTracks 10
0 : 0.261163
1 : 1.55052
2 : 2.32338
3 : 0.0423961
4 : 0.813896
5 : 2.04673
6 : 0.161745
7 : 3.06177
8 : 0.848238
9 : 0.0813671
Event 5422
nTracks 10
0 : 0.174388
1 : 0.840574
2 : 2.67717
3 : 2.68499
4 : 2.25043
5 : 1.26769
6 : 2.78552
7 : 0.875732
8 : 0.354376
9 : 2.77063
Event 5423
nTracks 10
0 : 1.30854
1 : 1.97811
2 : 2.37152
3 : 1.43556
4 : 2.10201
5 : 0.880371
6 : 3.08329
7 : 2.48638
8 : 0.207982
9 : 0.353694
Event 5424
nTracks 10
0 : 2.56574
1 : 0.846029
2 : 0.385531
3 : 1.948
4 : 1.54019
5 : 0.563945
6 : 3.10649
7 : 2.15671
8 : 2.99586
9 : 0.653184
Event 5425
nTracks 10
0 : 1.85182
1 : 3.12336
2 : 2.51938
3 : 1.6372
4 : 2.59384
5 : 2.38777
6 : 2.941
7 : 2.13678
8 : 2.96826
9 : 1.67652
Event 5426
nTracks 10
0 : 2.78826
1 : 2.29341
2 : 2.64997
3 : 1.27772
4 : 1.58591
5 : 2.60204
6 : 3.08059
7 : 0.966108
8 : 0.152628
9 : 0.16749
Event 5427
nTracks 10
0 : 3.14015
1 : 2.90421
2 : 0.261913
3 : 0.61332
4 : 0.294883
5 : 2.81397
6 : 0.787841
7 : 2.30043
8 : 1.15795
9 : 2.47404
Event 5428
nTracks 10
0 : 0.193447
1 : 2.2783
2 : 3.03706
3 : 1.29114
4 : 2.91858
5 : 0.988169
6 : 0.0163718
7 : 0.515266
8 : 3.12129
9 : 1.8361
Event 5429
nTracks 10
0 : 1.80435
1 : 2.38197
2 : 2.58126
3 : 1.06151
4 : 0.262435
5 : 0.798573
6 : 1.10987
7 : 1.09987
8 : 0.455904
9 : 0.107244
Event 5430
nTracks 10
0 : 2.90023
1 : 2.66819
2 : 1.23817
3 : 1.35202
4 : 2.86722
5 : 1.56896
6 : 0.104628
7 : 1.49921
8 : 0.802588
9 : 2.84108
Event 5431
nTracks 10
0 : 1.46716
1 : 0.195583
2 : 2.5361
3 : 1.1714
4 : 1.94811
5 : 3.01166
6 : 1.78536
7 : 0.781406
8 : 2.32768
9 : 1.36228
Event 5432
nTracks 10
0 : 2.90297
1 : 1.33897
2 : 0.0481247
3 : 0.642807
4 : 2.28339
5 : 0.125977
6 : 1.38145
7 : 1.31735
8 : 1.0931
9 : 0.988896
Event 5433
nTracks 10
0 : 3.02284
1 : 2.0331
2 : 0.424516
3 : 1.35842
4 : 2.56838
5 : 2.60976
6 : 1.81142
7 : 1.81284
8 : 1.76225
9 : 0.930742
Event 5434
nTracks 10
0 : 0.0311959
1 : 2.71444
2 : 2.62629
3 : 2.07664
4 : 2.11989
5 : 0.810836
6 : 2.2808
7 : 2.42709
8 : 0.284534
9 : 1.34209
Event 5435
nTracks 10
0 : 1.79969
1 : 0.561926
2 : 1.01908
3 : 3.00972
4 : 2.30076
5 : 2.26132
6 : 2.46621
7 : 1.51216
8 : 2.70809
9 : 2.67049
Event 5436
nTracks 10
0 : 1.98597
1 : 0.346034
2 : 2.11968
3 : 2.48721
4 : 0.195884
5 : 2.39105
6 : 2.14202
7 : 2.86115
8 : 0.901134
9 : 0.238749
Event 5437
nTracks 10
0 : 0.816871
1 : 0.357142
2 : 2.82762
3 : 1.95288
4 : 1.13461
5 : 1.79547
6 : 1.18406
7 : 0.778435
8 : 0.0414591
9 : 1.41314
Event 5438
nTracks 10
0 : 1.29996
1 : 3.103
2 : 1.7279
3 : 1.0189
4 : 0.176549
5 : 0.549265
6 : 1.867
7 : 1.47332
8 : 1.83419
9 : 0.594848
Event 5439
nTracks 10
0 : 1.95466
1 : 3.00621
2 : 2.41624
3 : 0.578294
4 : 0.234701
5 : 0.261719
6 : 1.14815
7 : 2.81779
8 : 2.98825
9 : 1.77707
Event 5440
nTracks 10
0 : 2.17203
1 : 2.09329
2 : 1.40982
3 : 0.3243
4 : 1.77324
5 : 2.643
6 : 2.47441
7 : 1.61288
8 : 2.71685
9 : 0.489198
Event 5441
nTracks 10
0 : 1.66338
1 : 2.74581
2 : 0.573317
3 : 2.12937
4 : 2.36851
5 : 0.4203
6 : 1.88475
7 : 1.57083
8 : 3.13992
9 : 2.49333
Event 5442
nTracks 10
0 : 0.172173
1 : 0.308677
2 : 2.68888
3 : 1.17146
4 : 2.05988
5 : 0.197538
6 : 3.02679
7 : 0.887271
8 : 1.21745
9 : 3.12591
Event 5443
nTracks 10
0 : 2.2306
1 : 0.621126
2 : 1.65909
3 : 0.126961
4 : 2.66563
5 : 1.03114
6 : 2.59866
7 : 0.517392
8 : 2.27535
9 : 1.75612
Event 5444
nTracks 10
0 : 1.04403
1 : 1.55111
2 : 2.15536
3 : 1.80978
4 : 0.935812
5 : 3.07626
6 : 2.21167
7 : 1.38242
8 : 2.39428
9 : 1.17128
Event 5445
nTracks 10
0 : 1.26518
1 : 0.922776
2 : 1.36199
3 : 2.29242
4 : 1.05252
5 : 2.33561
6 : 2.39536
7 : 1.64044
8 : 1.04746
9 : 2.07196
Event 5446
nTracks 10
0 : 0.0539773
1 : 2.14149
2 : 1.74682
3 : 1.8112
4 : 2.69126
5 : 0.891083
6 : 2.51556
7 : 0.941006
8 : 2.53703
9 : 1.52876
Event 5447
nTracks 10
0 : 2.25034
1 : 1.05169
2 : 1.43376
3 : 2.34053
4 : 0.962193
5 : 0.78547
6 : 0.788609
7 : 3.05499
8 : 0.688881
9 : 3.04949
Event 5448
nTracks 10
0 : 2.27572
1 : 1.70736
2 : 0.85202
3 : 1.81787
4 : 0.306332
5 : 0.627449
6 : 1.94448
7 : 2.03451
8 : 3.13954
9 : 0.322265
Event 5449
nTracks 10
0 : 0.380179
1 : 1.10824
2 : 2.69984
3 : 2.42257
4 : 2.81582
5 : 0.449226
6 : 2.37113
7 : 2.25746
8 : 0.98846
9 : 0.638982
Event 5450
nTracks 10
0 : 0.112118
1 : 2.19621
2 : 3.11881
3 : 2.66607
4 : 1.22377
5 : 1.85797
6 : 2.21391
7 : 1.97925
8 : 0.941184
9 : 1.1181
Event 5451
nTracks 10
0 : 2.96822
1 : 1.75171
2 : 1.83474
3 : 2.20253
4 : 2.68374
5 : 1.85468
6 : 1.19141
7 : 0.336516
8 : 2.77367
9 : 2.53989
Event 5452
nTracks 10
0 : 1.81515
1 : 0.723074
2 : 1.93202
3 : 0.508135
4 : 1.54888
5 : 3.04269
6 : 0.684219
7 : 0.95211
8 : 1.52792
9 : 2.9112
Event 5453
nTracks 10
0 : 2.36825
1 : 0.64662
2 : 1.47887
3 : 1.41482
4 : 2.80665
5 : 0.295709
6 : 1.22274
7 : 2.0761
8 : 1.81255
9 : 1.93349
Event 5454
nTracks 10
0 : 1.04078
1 : 1.67425
2 : 1.52697
3 : 2.11157
4 : 0.705982
5 : 1.40047
6 : 1.27482
7 : 2.0919
8 : 1.02718
9 : 1.04022
Event 5455
nTracks 10
0 : 0.268303
1 : 1.27342
2 : 2.78121
3 : 2.72357
4 : 0.443359
5 : 0.590845
6 : 2.69222
7 : 0.104105
8 : 1.59438
9 : 2.55266
Event 5456
nTracks 10
0 : 2.13096
1 : 0.935243
2 : 1.76584
3 : 2.77901
4 : 1.13148
5 : 2.8725
6 : 3.14035
7 : 1.2259
8 : 1.92025
9 : 2.17042
Event 5457
nTracks 10
0 : 0.673514
1 : 0.447636
2 : 3.09521
3 : 1.34773
4 : 0.0619118
5 : 1.42282
6 : 1.81851
7 : 2.6179
8 : 0.723348
9 : 1.72786
Event 5458
nTracks 10
0 : 2.35357
1 : 0.231596
2 : 2.43135
3 : 2.2876
4 : 1.04822
5 : 0.0300487
6 : 3.07181
7 : 2.02291
8 : 3.07738
9 : 2.78784
Event 5459
nTracks 10
0 : 0.718494
1 : 2.99781
2 : 0.647998
3 : 2.67885
4 : 2.23617
5 : 0.944517
6 : 0.0884549
7 : 0.0980288
8 : 1.34833
9 : 1.53054
Event 5460
nTracks 10
0 : 1.59878
1 : 0.217819
2 : 1.53636
3 : 0.603309
4 : 0.616503
5 : 2.21751
6 : 1.33189
7 : 2.54158
8 : 1.3083
9 : 1.71901
Event 5461
nTracks 10
0 : 0.76085
1 : 1.05917
2 : 1.6074
3 : 1.73424
4 : 2.96829
5 : 0.805853
6 : 0.159813
7 : 1.07896
8 : 0.653129
9 : 0.603182
Event 5462
nTracks 10
0 : 0.703457
1 : 2.07357
2 : 2.79347
3 : 2.95741
4 : 0.549875
5 : 0.317601
6 : 2.61597
7 : 1.67392
8 : 1.77
9 : 0.351772
Event 5463
nTracks 10
0 : 3.13998
1 : 2.00512
2 : 1.51753
3 : 0.719418
4 : 1.83058
5 : 2.32708
6 : 0.30447
7 : 0.39897
8 : 2.32212
9 : 0.0813329
Event 5464
nTracks 10
0 : 0.82035
1 : 1.83311
2 : 0.155576
3 : 1.11309
4 : 2.22458
5 : 2.77455
6 : 0.517015
7 : 2.22029
8 : 0.197137
9 : 2.29282
Event 5465
nTracks 10
0 : 3.00188
1 : 1.71877
2 : 2.91582
3 : 1.93646
4 : 0.34335
5 : 1.71198
6 : 0.0515043
7 : 2.01205
8 : 3.03067
9 : 1.77222
Event 5466
nTracks 10
0 : 0.659933
1 : 1.18546
2 : 1.68262
3 : 0.415281
4 : 1.01372
5 : 0.130926
6 : 1.55738
7 : 1.34197
8 : 2.66894
9 : 2.94506
Event 5467
nTracks 10
0 : 1.91279
1 : 0.509093
2 : 2.90856
3 : 2.38769
4 : 0.336126
5 : 2.16454
6 : 0.0761935
7 : 2.24675
8 : 2.29535
9 : 1.38109
Event 5468
nTracks 10
0 : 2.58604
1 : 2.13702
2 : 1.85656
3 : 2.89317
4 : 2.29888
5 : 0.158315
6 : 2.38665
7 : 0.867657
8 : 2.12982
9 : 0.418333
Event 5469
nTracks 10
0 : 1.07599
1 : 0.110118
2 : 0.982458
3 : 3.01271
4 : 0.852448
5 : 0.755184
6 : 2.69399
7 : 1.52907
8 : 0.398673
9 : 1.62648
Event 5470
nTracks 10
0 : 1.92652
1 : 2.89955
2 : 0.919678
3 : 1.42246
4 : 0.242021
5 : 0.103435
6 : 0.764379
7 : 1.72743
8 : 0.194755
9 : 1.35186
Event 5471
nTracks 10
0 : 1.80843
1 : 1.20241
2 : 2.58864
3 : 2.28521
4 : 1.60938
5 : 1.99332
6 : 2.79378
7 : 3.02642
8 : 0.439539
9 : 0.945854
Event 5472
nTracks 10
0 : 0.154114
1 : 2.79023
2 : 1.91765
3 : 0.478446
4 : 0.148218
5 : 0.333311
6 : 1.01846
7 : 0.254183
8 : 1.29205
9 : 1.9493
Event 5473
nTracks 10
0 : 0.107428
1 : 1.99003
2 : 0.460176
3 : 0.228424
4 : 3.10356
5 : 1.30826
6 : 3.08574
7 : 2.72725
8 : 2.73826
9 : 2.98007
Event 5474
nTracks 10
0 : 1.20131
1 : 0.254587
2 : 0.284934
3 : 1.7951
4 : 3.13184
5 : 0.183394
6 : 2.42493
7 : 1.06612
8 : 1.86228
9 : 0.363098
Event 5475
nTracks 10
0 : 0.651035
1 : 0.53492
2 : 0.0498209
3 : 2.4675
4 : 0.72042
5 : 2.93923
6 : 2.33657
7 : 0.0792046
8 : 1.14288
9 : 2.76001
Event 5476
nTracks 10
0 : 1.70339
1 : 1.01531
2 : 2.36183
3 : 2.39363
4 : 1.42507
5 : 2.18339
6 : 2.21352
7 : 2.72283
8 : 1.23871
9 : 2.18469
Event 5477
nTracks 10
0 : 0.756355
1 : 1.43905
2 : 2.2711
3 : 2.91451
4 : 1.66125
5 : 0.511059
6 : 1.76209
7 : 2.40257
8 : 1.0137
9 : 3.04104
Event 5478
nTracks 10
0 : 0.377361
1 : 3.01293
2 : 2.04428
3 : 2.69238
4 : 2.40336
5 : 2.79105
6 : 2.46958
7 : 2.86169
8 : 1.11675
9 : 2.56487
Event 5479
nTracks 10
0 : 0.00569881
1 : 0.0203
2 : 0.0566038
3 : 0.640872
4 : 2.61148
5 : 1.51609
6 : 2.34998
7 : 1.20568
8 : 2.85993
9 : 2.08092
Event 5480
nTracks 10
0 : 2.62997
1 : 3.12967
2 : 1.45214
3 : 2.72436
4 : 2.7316
5 : 1.74913
6 : 2.46501
7 : 2.45363
8 : 0.99083
9 : 1.53444
Event 5481
nTracks 10
0 : 1.195
1 : 2.36815
2 : 0.419079
3 : 1.93349
4 : 1.26577
5 : 2.81795
6 : 2.71953
7 : 2.11526
8 : 2.27486
9 : 2.21404
Event 5482
nTracks 10
0 : 2.53016
1 : 1.71523
2 : 0.662922
3 : 2.1494
4 : 0.852731
5 : 0.457188
6 : 3.03416
7 : 0.395963
8 : 2.31187
9 : 2.37128
Event 5483
nTracks 10
0 : 0.456646
1 : 0.944985
2 : 2.42443
3 : 1.59918
4 : 1.30599
5 : 2.74065
6 : 2.72601
7 : 2.82472
8 : 1.83661
9 : 2.5874
Event 5484
nTracks 10
0 : 0.798402
1 : 0.13676
2 : 2.41731
3 : 2.98001
4 : 2.12016
5 : 0.491312
6 : 0.124206
7 : 0.145848
8 : 2.69954
9 : 2.54995
Event 5485
nTracks 10
0 : 2.39928
1 : 1.8913
2 : 1.74321
3 : 0.995837
4 : 2.10885
5 : 2.75321
6 : 2.22079
7 : 0.187638
8 : 2.17017
9 : 2.90544
Event 5486
nTracks 10
0 : 1.4703
1 : 0.276663
2 : 1.69212
3 : 0.204739
4 : 0.485258
5 : 1.24898
6 : 2.6813
7 : 0.362743
8 : 0.0167368
9 : 2.32881
Event 5487
nTracks 10
0 : 1.95425
1 : 1.4661
2 : 0.30621
3 : 1.19606
4 : 0.853271
5 : 1.85063
6 : 0.310019
7 : 3.03196
8 : 1.58073
9 : 1.99887
Event 5488
nTracks 10
0 : 0.749138
1 : 0.407466
2 : 1.93968
3 : 2.4269
4 : 3.01276
5 : 2.56936
6 : 0.94994
7 : 2.07179
8 : 0.583675
9 : 1.30943
Event 5489
nTracks 10
0 : 1.59852
1 : 0.823948
2 : 0.971454
3 : 0.75587
4 : 1.13427
5 : 0.244915
6 : 2.8202
7 : 1.72451
8 : 2.47681
9 : 1.7632
Event 5490
nTracks 10
0 : 1.84755
1 : 2.27359
2 : 2.62327
3 : 0.0922379
4 : 0.105582
5 : 2.09313
6 : 1.5634
7 : 0.484829
8 : 2.94607
9 : 1.41928
Event 5491
nTracks 10
0 : 2.72609
1 : 1.99788
2 : 0.320432
3 : 1.28255
4 : 1.04326
5 : 0.354143
6 : 2.16777
7 : 1.23894
8 : 0.233291
9 : 1.14815
Event 5492
nTracks 10
0 : 2.70416
1 : 3.10822
2 : 2.70644
3 : 1.45046
4 : 1.30459
5 : 2.41234
6 : 0.395199
7 : 0.423736
8 : 2.67771
9 : 2.01605
Event 5493
nTracks 10
0 : 1.5055
1 : 2.14957
2 : 2.81472
3 : 0.559941
4 : 2.61065
5 : 0.946805
6 : 2.2759
7 : 0.159248
8 : 1.20748
9 : 0.888515
Event 5494
nTracks 10
0 : 2.03076
1 : 0.614247
2 : 1.05541
3 : 0.0677471
4 : 0.367712
5 : 0.427877
6 : 3.1379
7 : 2.37914
8 : 1.26567
9 : 0.268576
Event 5495
nTracks 10
0 : 1.47451
1 : 1.53303
2 : 1.38886
3 : 1.74117
4 : 1.28526
5 : 2.47872
6 : 3.10044
7 : 3.00434
8 : 3.13166
9 : 3.06161
Event 5496
nTracks 10
0 : 2.26409
1 : 0.376131
2 : 2.70968
3 : 2.38108
4 : 1.87876
5 : 2.75233
6 : 0.0270831
7 : 2.5723
8 : 1.92219
9 : 2.74209
Event 5497
nTracks 10
0 : 2.25091
1 : 0.0112032
2 : 2.94215
3 : 2.56066
4 : 1.70852
5 : 1.28251
6 : 0.573237
7 : 0.405911
8 : 0.0106244
9 : 1.11747
Event 5498
nTracks 10
0 : 0.072052
1 : 1.96424
2 : 0.399885
3 : 2.92735
4 : 1.39774
5 : 2.26691
6 : 2.09368
7 : 1.13988
8 : 0.231643
9 : 1.2668
Event 5499
nTracks 10
0 : 0.336391
1 : 0.592146
2 : 1.05038
3 : 3.08981
4 : 2.75336
5 : 0.190293
6 : 0.244177
7 : 2.68339
8 : 0.0597697
9 : 1.49572
Event 5500
nTracks 10
0 : 2.52448
1 : 0.253095
2 : 1.94608
3 : 2.81919
4 : 2.96553
5 : 2.09421
6 : 0.755707
7 : 2.84771
8 : 2.5834
9 : 2.33778
Event 5501
nTracks 10
0 : 1.33193
1 : 3.02714
2 : 2.54484
3 : 1.37953
4 : 1.69674
5 : 2.33908
6 : 0.224469
7 : 0.24533
8 : 2.97048
9 : 1.55856
Event 5502
nTracks 10
0 : 1.41955
1 : 1.75496
2 : 0.460819
3 : 0.396478
4 : 2.73319
5 : 0.857115
6 : 1.75899
7 : 1.77281
8 : 2.54075
9 : 0.698507
Event 5503
nTracks 10
0 : 3.12232
